"Lat","Lon","Area_ha","S","N","min_DBH_cm","Tree_def","Notes","Numerical_ID","Plot_ID","Dataset","Ref_short","Ref_long","TREE_DENS","GPP","ET","ANN_T","WARM_T","ISO_T","MIN_P","P_SEAS","ALT_DIF","ISLAND","HABITAT","REALM","REALM_PK"
-2.53,16.47,1,39,386,10,"all stems",NA,1637,"MAL-08","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",49204,27732,14009.1669921875,24.8,25.4,81,97,47,38,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-2.55,16.5,1,40,279,10,"all stems",NA,1638,"MAL-09","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",55573,27893,13933.4169921875,24.9,25.5,81,96,47,55,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-2.6,16.48,1,63,477,10,"all stems",NA,1639,"MAL-10","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",54279,28013,14070,24.9,25.5,81,91,48,63,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-2.61,16.47,1,44,385,10,"all stems",NA,1640,"MAL-11","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",52688,27772,13970.5,24.7,25.3,81,92,48,48,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-2.61,16.48,1,47,318,10,"all stems",NA,1641,"MAL-12","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",51864,27634,13901.1669921875,24.8,25.4,81,92,48,62,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-2.52,16.38,1,37,293,10,"all stems",NA,1642,"MAL-13","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",47766,27528,13849.0830078125,24.6,25.2,82,94,48,54,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-2.53,16.41,1,39,308,10,"all stems",NA,1643,"MAL-14","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",52205,28049,14325.0830078125,24.5,25.1,81,95,47,50,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-2.63,16.5,1,54,378,10,"all stems",NA,1644,"MAL-15","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",36793,27769,13886.5830078125,24.9,25.5,80,91,48,62,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-2.61,16.49,1,51,458,10,"all stems",NA,1645,"MAL-16","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",47791,27648,13937.25,24.8,25.4,80,91,48,52,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-2.47,16.44,1,44,341,10,"all stems",NA,1646,"MAL-17","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",46339,27836,14059.6669921875,25,25.6,81,97,47,90,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
-10.07,-65.89,1,143,451,10,"all stems",NA,1647,"MBT-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",39969,26029,12977.6669921875,26.4,27.2,73,54,66,37,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-10.05,-65.89,1,140,403,10,"all stems",NA,1648,"MBT-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",39849,25285,12527.9169921875,26.3,27.1,73,54,66,29,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-10.31,-65.55,1,163,493,10,"all stems",NA,1649,"MBT-04","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",40237,25281,12696.9169921875,26.3,27.1,72,57,65,32,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-10.03,-65.63,1,209,511,10,"all stems",NA,1650,"MBT-05","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",39820,25815,12906.9169921875,26.4,27.1,73,53,66,25,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-10.04,-65.64,1,199,469,10,"all stems",NA,1651,"MBT-06","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",39028,25457,12642.5,26.4,27.1,73,54,66,19,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-9.91,-65.74,1,152,485,10,"all stems",NA,1652,"MBT-07","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",40417,25987,13014.3330078125,26.4,27.1,73,50,68,24,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-9.94,-65.75,1,162,442,10,"all stems",NA,1653,"MBT-08","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",40896,25699,12885.75,26.4,27.1,74,50,67,26,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
0.62,10.41,1,105,545,10,"all stems",NA,1654,"MDC-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",44838,18104,7145.25,22.4,23.2,74,65,63,154,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
0.62,10.42,1,121,538,10,"all stems",NA,1655,"MDC-03","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",35216,17260,7056.66650390625,22.6,23.5,74,64,63,141,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
0.47,10.28,1,104,527,10,"all stems",NA,1656,"MDC-04","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",54459,18537,12172.0830078125,25.3,26.3,72,46,67,287,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
6.17,12.83,1,60,611,10,"all stems",NA,1657,"MDJ-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",28291,14952,10654.6669921875,23.8,24.9,73,18,75,103,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
5.98,12.87,1,77,467,10,"all stems",NA,1658,"MDJ-03","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",52837,23861,12022.5,23.9,25,73,22,74,55,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
6.01,12.89,1,69,465,10,"all stems",NA,1659,"MDJ-07","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",39535,22995,10940,23.8,24.9,74,21,74,48,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Afrotropic","Afrotropic"
2.53,113.09,1,169,449,10,"all stems",NA,1660,"MER-02 (incl. MER-05)","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",50790,21853,10229.5,25.6,25.9,90,747,19,280,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
2.52,113.1,1,99,430,10,"all stems",NA,1661,"MER-10 (incl. MER-14)","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",55659,19347,14257.0830078125,22.7,22.9,91,657,20,603,0,"Tropical and Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Malay"
1.39,9.92,1,116,436,10,"all stems",NA,1662,"MMI-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",56752,19430,7690.41650390625,23.3,24.2,75,171,57,68,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
1.37,9.97,1,81,646,10,"all stems",NA,1663,"MMI-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",61108,19171,12207.75,22.4,23.1,76,171,56,130,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
1.16,12.81,1,42,352,10,"all stems",NA,1664,"MNK-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",48360,24395,14813.1669921875,23.8,24.6,79,137,58,49,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
1.15,12.81,1,65,460,10,"all stems",NA,1665,"MNK-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",48715,22574,14406.4169921875,23.7,24.5,79,136,58,48,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
-11.88,-71.41,1,123,610,10,"all stems",NA,1666,"MNU-05","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",38949,33692,14278.75,25.2,25.8,78,260,45,28,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-15.01,-61.13,1,77,567,10,"all stems",NA,1667,"MVE-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",39414,16005,9348.9169921875,24.4,25.6,69,64,68,20,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
-14.64,-61.16,1,64,566,10,"all stems",NA,1668,"NCR-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",36320,26300,14053.75,24.3,25.4,70,65,68,12,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
5.35,9.52,1,83,427,10,"all stems",NA,1669,"NGI-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",42746,21190,9818.9169921875,26,27,74,123,65,27,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.35,9.52,1,76,476,10,"all stems",NA,1670,"NGI-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",42746,21190,9818.9169921875,26,27,74,123,65,27,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.36,9.55,1,88,404,10,"all stems",NA,1671,"NGI-03","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",47470,21787,10086.5830078125,26,27,74,120,66,32,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.36,9.58,1,100,471,10,"all stems",NA,1672,"NGI-04","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",49106,20521,9268.6669921875,25.1,26.1,74,112,67,202,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.36,9.58,1,106,520,10,"all stems",NA,1673,"NGI-05","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",49106,20521,9268.6669921875,25.1,26.1,74,112,67,202,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.17,9.68,1,101,539,10,"all stems",NA,1674,"NGI-06","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",49925,20256,9201.5,23.9,24.9,77,101,69,410,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.18,9.68,1,80,484,10,"all stems",NA,1675,"NGI-07","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",52308,18523,8823.5,23.7,24.8,76,99,69,450,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.18,9.68,1,73,457,10,"all stems",NA,1676,"NGI-08","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",52308,18523,8823.5,23.7,24.8,76,99,69,450,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.18,9.69,1,98,561,10,"all stems",NA,1677,"NGI-09","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",51416,19724,9104.4169921875,22.8,23.8,77,85,70,502,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.18,9.69,1,79,546,10,"all stems",NA,1678,"NGI-10","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",51416,19724,9104.4169921875,22.8,23.8,77,85,70,502,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.18,9.69,1,92,584,10,"all stems",NA,1679,"NGI-11","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",51416,19724,9104.4169921875,22.8,23.8,77,85,70,502,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
5.18,9.69,1,74,525,10,"all stems",NA,1680,"NGI-12","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",51416,19724,9104.4169921875,22.8,23.8,77,85,70,502,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
4.78,-54.62,1,119,475,10,"all stems",NA,1681,"NMS-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",51765,26418,13320.25,25.3,26.2,76,277,42,195,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.82,-54.6,1,122,497,10,"all stems",NA,1682,"NMS-03","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",57027,23040,11970.75,23.9,24.9,75,294,41,111,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.93,-54.52,1,135,739,10,"all stems",NA,1683,"NMS-04","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",51102,25342,12579.6669921875,26.5,27.5,76,273,41,39,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.93,-54.52,1,133,810,10,"all stems",NA,1684,"NMS-05","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",51102,25342,12579.6669921875,26.5,27.5,76,273,41,39,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.83,-54.61,1,136,607,10,"all stems",NA,1685,"NMS-06","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",55145,24250,12122.0830078125,23.6,24.5,76,297,41,170,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
2.23,16.37,1,9,258,10,"all stems",NA,1686,"NNP-01","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",44152,24997,12808.0830078125,24.8,25.5,79,171,40,54,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
2.38,16.91,1,77,307,10,"all stems",NA,1687,"NNP-03","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",44025,25188,12769.75,24.4,25.1,80,167,39,36,0,"Tropical and Subtropical Moist Broadleaf Forests","Afrotropic","Afrotropic"
4.09,-52.67,1,187,522,10,"all stems",NA,1688,"NOU-02","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",46784,24321,11630.5830078125,24.8,25.3,75,306,47,113,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.08,-52.68,1,205,538,10,"all stems",NA,1689,"NOU-11","Sullivan_tropics","Sullivan et al. 2017","Sullivan et al. (2017) Diversity and carbon storage across the tropical forest biome. Scientific Reports 7: 39102.",50625,24499,11644.9169921875,25.2,25.8,75,299,48,95,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
